1.060000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.070000000000000107e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.080000000000000071e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.090000000000000036e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.110000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.120000000000000107e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.130000000000000071e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.140000000000000036e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.150000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.160000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.170000000000000107e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.180000000000000071e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.190000000000000036e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.210000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.220000000000000107e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.230000000000000071e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.240000000000000036e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.260000000000000142e+01,1.013449218888455405e+00,0.000000000000000000e+00
1.270000000000000107e+01,1.053292816567977574e+00,0.000000000000000000e+00
1.280000000000000071e+01,1.092603930040615623e+00,0.000000000000000000e+00
1.290000000000000036e+01,1.130989775655077301e+00,0.000000000000000000e+00
1.300000000000000000e+01,1.168066814730656322e+00,0.000000000000000000e+00
1.310000000000000142e+01,1.203464585748950100e+00,0.000000000000000000e+00
1.320000000000000107e+01,1.236829405882889699e+00,0.000000000000000000e+00
1.330000000000000071e+01,1.267827904878640943e+00,0.000000000000000000e+00
1.340000000000000036e+01,1.296150355980979496e+00,0.000000000000000000e+00
1.350000000000000000e+01,1.321513770620648343e+00,0.000000000000000000e+00
1.360000000000000142e+01,1.343664725942598670e+00,0.000000000000000000e+00
1.370000000000000107e+01,1.362381896923384961e+00,0.000000000000000000e+00
1.380000000000000071e+01,1.377478267777641818e+00,0.000000000000000000e+00
1.390000000000000036e+01,1.388803000557990330e+00,0.000000000000000000e+00
1.400000000000000000e+01,1.396242942277948096e+00,0.000000000000000000e+00
1.410000000000000142e+01,1.399723755499167055e+00,0.000000000000000000e+00
1.420000000000000107e+01,1.399210661086544683e+00,0.000000000000000000e+00
1.430000000000000071e+01,1.394708785709845245e+00,0.000000000000000000e+00
1.440000000000000036e+01,1.386263110619710970e+00,0.000000000000000000e+00
1.450000000000000000e+01,1.373958022209873286e+00,0.000000000000000000e+00
1.460000000000000142e+01,1.357916468856201320e+00,0.000000000000000000e+00
1.470000000000000107e+01,1.338298732457173346e+00,0.000000000000000000e+00
1.480000000000000071e+01,1.315300826950126512e+00,0.000000000000000000e+00
1.490000000000000036e+01,1.289152539804790498e+00,0.000000000000000000e+00
1.500000000000000000e+01,1.260115136062846863e+00,0.000000000000000000e+00
1.510000000000000142e+01,1.228478747863994913e+00,0.000000000000000000e+00
1.520000000000000107e+01,1.194559475541519200e+00,0.000000000000000000e+00
1.530000000000000071e+01,1.158696229252244914e+00,0.000000000000000000e+00
1.540000000000000036e+01,1.121247342698280969e+00,0.000000000000000000e+00
1.550000000000000000e+01,1.082586992775118606e+00,0.000000000000000000e+00
1.560000000000000142e+01,1.043101460919776846e+00,0.000000000000000000e+00
1.570000000000000107e+01,1.003185273514374254e+00,0.000000000000000000e+00
1.580000000000000071e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.590000000000000036e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.610000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.619999999999999929e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.630000000000000071e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.640000000000000213e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.650000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.660000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.669999999999999929e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.680000000000000071e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.690000000000000213e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.710000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.719999999999999929e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.730000000000000071e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.740000000000000213e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.760000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.769999999999999929e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.780000000000000071e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.790000000000000213e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.810000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.819999999999999929e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.830000000000000071e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.840000000000000213e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.850000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.860000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.869999999999999929e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.880000000000000071e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.890000000000000213e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.910000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.920000000000000284e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.930000000000000071e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.940000000000000213e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.950000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.960000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.970000000000000284e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.980000000000000071e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.990000000000000213e+01,1.000000000000000000e+00,0.000000000000000000e+00
